"","No.","Time","Source","Destination","Protocol","Length","Info","hostname","last_registration_req_at","platform","health","last_config_fetch_at","total_flows","cpu_load","current_sw_version","vrf_id","created_at","enable_pid_lookup"
"11687",6547,123.207756,"118.6.206.252","172.16.255.1","UDP",498,"48570  >  50983 Len=456","RCDNPN2897",1479321319,"RedHatEnterpriseServer-6.7","active",1479748440,7348,0.139076042,"1.103 .1.6-1",1,1479321319,FALSE
"11688",5371,114.997753,"184.85.226.161","172.16.255.1","TCP",66,"443  >  10646 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=32","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11689",5374,115.03057,"184.85.226.161","172.16.255.1","TCP",60,"443  >  10646 [ACK] Seq=1 Ack=128 Win=5856 Len=0","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11690",5375,115.031992,"184.85.226.161","172.16.255.1","TLSv1",1514,"Server Hello","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11691",5376,115.031997,"184.85.226.161","172.16.255.1","TLSv1",391,"Certificate, Server Hello Done","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11692",5380,115.068893,"184.85.226.161","172.16.255.1","TLSv1",113,"Change Cipher Spec, Encrypted Handshake Message","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11693",5386,115.121009,"184.85.226.161","172.16.255.1","TLSv1",843,"Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11694",5390,115.164711,"184.85.226.161","172.16.255.1","TCP",66,"443  >  10647 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=32","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11695",5393,115.165289,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=2646 Ack=2480 Win=11424 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11696",5394,115.166245,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=4106 Ack=2480 Win=11424 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11697",5396,115.166515,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=5566 Ack=2480 Win=11424 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11698",5397,115.168308,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=7026 Ack=2480 Win=11424 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11699",5399,115.168578,"184.85.226.161","172.16.255.1","TLSv1",1435,"Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11700",5403,115.197584,"184.85.226.161","172.16.255.1","TCP",60,"443  >  10647 [ACK] Seq=1 Ack=160 Win=6912 Len=0","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11701",5404,115.197874,"184.85.226.161","172.16.255.1","TLSv1",199,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11702",5408,115.218436,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=9867 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11703",5409,115.219134,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=11327 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11704",5411,115.219452,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=12787 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11705",5412,115.220501,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=14247 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11706",5414,115.220789,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=15707 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11707",5415,115.221061,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=17167 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11708",5416,115.221065,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=18627 Ack=3493 Win=13664 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11709",5419,115.236433,"184.85.226.161","172.16.255.1","TCP",60,"443  >  10647 [ACK] Seq=146 Ack=1232 Win=8960 Len=0","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11710",5420,115.237819,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=146 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11711",5421,115.238106,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=1606 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11712",5423,115.238733,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=3066 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11713",5424,115.239077,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=4526 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11714",5426,115.23938,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=5986 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11715",5428,115.252401,"184.85.226.161","172.16.255.1","TLSv1",1103,"Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11716",5429,115.272212,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=7446 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11717",5430,115.272217,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=8906 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11718",5432,115.273351,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=10366 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11719",5433,115.273683,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=11826 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11720",5435,115.273969,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=13286 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11721",5436,115.274598,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=14746 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11722",5441,115.306448,"184.85.226.161","172.16.255.1","TLSv1",1514,"Application Data, Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11723",5442,115.307021,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=17666 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11724",5444,115.307335,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=19126 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11725",5445,115.308852,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=20586 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11726",5447,115.309169,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=22046 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11727",5448,115.309448,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=23506 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11728",5450,115.309751,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=24966 Ack=1232 Win=8960 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11729",5451,115.310086,"184.85.226.161","172.16.255.1","TLSv1",989,"Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11730",5458,115.426731,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=21136 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11731",5459,115.427946,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=22596 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11732",5461,115.42825,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=24056 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11733",5462,115.429124,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=25516 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11734",5464,115.429427,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=26976 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11735",5465,115.429696,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=28436 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11736",5466,115.429699,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=29896 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11737",5468,115.430881,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=31356 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11738",5469,115.431153,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=32816 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11739",5472,115.460943,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=34276 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11740",5473,115.461923,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=35736 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11741",5475,115.462224,"184.85.226.161","172.16.255.1","TLSv1",1514,"Application Data, Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11742",5476,115.46418,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=38656 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11743",5478,115.464501,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=40116 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11744",5479,115.464506,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=41576 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11745",5481,115.465923,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=43036 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11746",5482,115.46619,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=44496 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11747",5483,115.466194,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=45956 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11748",5485,115.466489,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=47416 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11749",5486,115.467334,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=48876 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11750",5488,115.468106,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=50336 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11751",5489,115.468356,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=51796 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11752",5493,115.497608,"184.85.226.161","172.16.255.1","TLSv1",1514,"Application Data [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11753",5494,115.497911,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=54716 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11754",5496,115.498181,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=56176 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11755",5497,115.49934,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=57636 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11756",5499,115.499646,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=59096 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11757",5500,115.502675,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=60556 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11758",5502,115.502983,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=62016 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11759",5503,115.504421,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=63476 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11760",5505,115.504695,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=64936 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11761",5506,115.504956,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=66396 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11762",5507,115.504959,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10646 [ACK] Seq=67856 Ack=4522 Win=15936 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11763",5509,115.505834,"184.85.226.161","172.16.255.1","TLSv1",1514,"Application Data [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11764",5510,115.506082,"184.85.226.161","172.16.255.1","TLSv1",327,"Application Data","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11765",5525,115.751013,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=27361 Ack=2245 Win=10976 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11766",5526,115.751775,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=28821 Ack=2245 Win=10976 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11767",5528,115.752068,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=30281 Ack=2245 Win=10976 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
"11768",5530,115.753448,"184.85.226.161","172.16.255.1","TCP",1514,"443  >  10647 [ACK] Seq=31741 Ack=2245 Win=10976 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN3543",1479321422,"RedHatEnterpriseServer-6 .8","active",1479749271,7747,0.094041312,"1.103.1.6-1",1,1479321422,FALSE
